j6_4	PF10_0308	hypothetical protein	1.869	1.39013709	1.12263098	0.85641378	0.78911107	0.74830936	0.616	0.7578483	0.59345983	0.52564603	0.281	0.33557549	0.32606944	0.206	0.197825114	0.11447586	0.13481292	0.206	0.10198752	0.15	0.13469528	0.16929653	0.15697584	0.1631388	0.23196915	0.304	0.28956592	0.62931634	0.751	0.95690394	1.53261515	1.63269626	2.17663488	2.66860586	2.78589985	2.85389412	3.47997437	4.19715814	3.20269592	3.41365954	2.0892819	2.05853816	1.7682064	1.41314011	1.4061209	1.1944783
n137_10	PF14_0660	hypothetical protein	2.119	1.63073776	0.55586582	1.18531715	0.70508535	0.67474678	0.584	0.51036347	0.65853216	0.36995615	0.222	0.25039096	0.22497368	0.087	0.171729033	0.05723793	0.08439508	0.108	0.03454416	0.131	0.06966998	0.08698662	0.14705208	0.1783331	0.19344425	0.222	0.31286433	0.45540271	0.628	0.8132179	1.33283122	1.86711357	2.00831362	2.40249944	1.83337158	1.70025062	3.20393103	3.41893253	3.58824772	5.29840644	2.7994679	2.96598096	2.3549296	2.52027157	2.2847892	1.7150026
kn4298_1	PFL1165w	hypothetical protein	2.509	1.91434428	1.35738575	1.42313962	0.92428288	0.80665213	0.496	0.65127591	0.60907719	0.37149764	0.41	0.29943659	0.28762458	0.352	0.473938487	0.17638626	0.30908329	0.44	0.34132919	0.378	0.34277627	0.26844258	0.46822103	0.4270398	0.48770903	0.54	0.49841949	0.62393753	0.694	0.99376583	1.34033486	1.28230402	1.69186947	2.03943113	1.8412275	1.8778752	2.75912241	2.81165371	2.22801183	3.42930071	2.4765457	3.04368652	2.2389628	1.77072291	2.4534733	1.3695018
ks97_6	PF11_0193	hypothetical protein	1.006	0.96937654	1.00525359	0.72991253	0.81955515	0.8649949	0.618	0.71877176	0.55962222	0.68287739	0.476	0.567897	0.75323461	0.508	0.415011838	0.26749971	0.51733088	0.465	0.28951296	0.498	0.33534481	0.31708025	0.20930111	0.3966512	0.50328292	0.543	0.7363961	1.03003488	1.045	1.2164416	1.23622202	1.45667763	2.16894029	3.08338714	2.97345978	3.15878554	2.66885239	2.22469702	1.67299914	2.15585839	1.4155158	1.74508204	1.2055952	1.35468906	1.5269694	1.2240278
f48395_1	MAL6P1.247	hypothetical protein	1.736	2.02011568	0.91302848	1.14863179	1.29448309	0.50859671	0.597	0.54115105	0.38652975	0.34529243	0.346	0.21425204	0.19222435	0.095	0.095966226	0.05256545	0.04164952	0.123	0.06826584	0.045	0.02415226	0.03180156	0.0270648	0.0455829	0.05737753	0.141	0.25794666	0.54594538	0.818	1.0133252	1.7924282	2.04971245	2.74988909	4.42684781	4.6241816	4.58344358	5.08521062	5.2168607	3.85893003	4.55284959	2.2798789	2.35223882	1.5523475	1.25841676	1.4036033	1.3626827
n127_57	PF14_0149	hypothetical protein	1.982	1.61562756	0.90296759	1.27513312	0.79763539	0.76733423	0.594	0.68798414	0.71579587	0.61351063	0.597	0.35106362	0.3730576		0.449525989	0.34926817	0.41211103	0.712		0.798	0.4477457	0.62013041	0.74608634	0.7469198	0.57541468	0.829	0.57247519	0.80591933	0.946	1.15701124	1.63297623	1.40732656	2.01600821	2.53393661	2.11814818	1.89527124	3.75994221	3.01726776	2.83647853	3.50489893	3.294777	2.31009335	2.0965876	1.33978976	1.69943	1.347908
m26251_1	PF14_0572	hypothetical protein	1.963	1.81322225	0.98093966	1.82920877	1.28108778	0.74577275	0.721	0.61101518	0.77045663	0.41465919	0.545	0.27878581	0.27338573	0.304	0.393124809	0.15185572		0.575	0.47292599	0.144	0.12354809	0.10569342	0.0992376	0.1791328	0.2106575	0.471	0.34864403	0.63379865	0.768	1.15776356	2.16291961	2.09659585	2.19779534	2.93471227	3.03139685	1.98133679	3.643507	2.92521969	1.85838245	2.51560246	1.8537673	1.81093412	1.9105815	1.00169054	1.1543535	1.0944649
i3555_2	PFI1005w	ADP-ribosylation factor-like protein, putative	2.473	1.88993563	1.07568002	1.28272326	0.86095917	0.70772315	0.558	0.56483382	0.67935535	0.42082513	0.369	0.29556458	0.2933201	0.18	0.233181101	0.15886446	0.22359216	0.204	0.123372	0.223	0.208081	0.25441249	0.30763655	0.2726977	0.28606798	0.361	0.40272962	0.49215766	0.66	0.98699532	1.29718901	1.64832403	1.92174835	2.48868768	2.44515013	2.15529894	3.6866796	3.53369414	3.33007586	4.41208007	3.4003945	2.9291036	2.3618185	1.6893499	2.1488348	1.4342832
kn1453_1	PF10_0306	hypothetical protein	1.43	1.05655067	0.79648949	0.76280282	0.79519989	0.72421127	0.527	0.67377453	0.61037866	0.45782073	0.275	0.31621538	0.355971	0.185	0.14142391	0.13783828	0.16440601	0.158	0.0699108	0.08	0.08081717	0.09540468	0.05232528	0.1343496	0.17049324	0.17	0.30537557	0.63559155	0.802	1.04642568	1.90592056	1.9904912	2.58156784	3.41521226	3.32697536	3.44536518	5.57319216	4.54383337	3.29936825	3.26767641	1.74815	1.84122612	1.3801196	1.51055844	1.5810993	1.2763075
m40872_4	MAL13P1.278	Ser/Thr protein kinase	1.617	1.5133433	0.90129079	0.81466836	0.68560116	0.81679872	0.604	0.72469244	0.38783122	0.44086444	0.335	0.34977292	0.30328729	0.233	0.213819493	0.20909366	0.26085753	0.203	0.15544872	0.113	0.21829925	0.27405463	0.17050824	0.23991	0.24672338	0.254	0.31952103	0.59614725	0.787	1.01558207	1.42193678	1.4591452	2.2651238	2.98103847	2.97247763	2.69000339	3.56239477	4.37766825	3.37556865	3.67304048	2.5930889	2.06380642	1.5948304	1.33978976	1.8756671	1.2694884
opfm60470	PF13_0115	frameshifted ebl1, pseudogene	2.641	2.05963453	1.28109048	1.06387596	0.69534322	0.6531853	0.603	0.55536074	0.50886578	0.44703035	0.274	0.23877488	0.28192903	0.151	0.201192345	0.19157185	0.21591988	0.197	0.15544872	0.153	0.18950233	0.19080936	0.21922488	0.215919	0.1836081	0.275	0.26543544	0.38009988	0.494	1.05470073	1.23247025	1.8572433	2.39593342	3.12540398	3.21895678	3.03884322	4.27932161	5.20251599	4.4457877	4.81874747	2.7848998	2.37726255	1.969139	1.15068334	1.5748051	1.2467581
kn610_1	PF10_0308	hypothetical protein	1.539	1.36921528	0.95997943	0.79442819	0.69656104	0.6151357	0.581	0.6856159	0.52188024	0.52564603	0.297	0.45818961	0.6307806	0.231	0.271904319	0.12382082	0.20386344	0.316	0.1809456	0.286	0.15513181	0.24880044	0.14705208	0.2151193	0.3278716	0.408	0.40522587	0.55759935	0.704	0.91552842	1.24372565	1.52905908	1.94867976	2.36586949	2.01994924	2.69824375	3.44726772	3.95687654	3.10829834	2.67201299	1.8646933	1.83200686	1.4570481	1.57015564	1.3809442	1.2490311
j116_9	PF10_0345	merozoite surface protein-3	1.791	1.85855285	0.77301401	1.25236288	0.9681224	0.70264986	0.519	0.63706623	0.34748634	0.39153695	0.263	0.27620445	0.30755895	0.151	0.131322207	0.09228156	0.10302776	0.13	0.07566816	0.11	0.07431464	0.08324526	0.10194408	0.1415469	0.21803462	0.228	0.37943122	0.55670289	0.688	0.82600677	1.21652509	1.32342983	2.16028371	3.10385692	2.47068184	2.19283803	2.88994869	3.71779028	4.095493	5.68030846	3.7621643	3.85498492	2.1735161	1.97014416	2.2394711	1.5479348
j44_1	NULL	#N/A	2.282	1.779515	1.50662281	0.92472451	1.05823694	0.77113914	0.512	0.49970623	0.50886578	0.43778147	0.804	0.258135	0.38587256	0.697	0.638091236			0.59	0.30102768	0.379	0.22851752		0.32026679	0.3614644	0.35819973	0.585	0.53419923	0.9708683	1.186	1.28113791	1.62453459	1.18524698	1.80248062	2.43051067	2.3724829	1.47226876	1.63925106	2.3502173	1.60248533	1.79481068	1.5951868	1.85834769	1.6935744	1.78333004	1.9902213	1.7706919
m11356_2	MAL13P1.94	hypothetical protein	1.639	1.25647005	0.74115444	0.98544511	0.67829453	0.82314032	0.603	0.77797867	0.80950001	0.65667218	0.424	0.44786423	0.62366118	0.226	0.300525807	0.3831437	0.3869021	0.365	0.14969136	0.228	0.24709618	0.27779597	0.14705208	0.2575034	0.27869086	0.345	0.38858417	0.66248544	0.932	0.9388492	1.64047975	1.82434265	2.26704756	2.65460024	2.1731395	2.2074875	2.86247502	2.45661078	2.274642	2.08417015	1.1787872	1.52776984	1.1780389	1.59880808	1.2525428	1.3115395
e19248_5	PFE1415w	cell cycle regulator with zn-finger domain, putative	2.059	1.7585932	1.39343737	1.4421148	0.79763539	0.81045712	0.735	0.52457312	0.52838747	0.37766359	0.486	0.20908935	0.23494087	0.28	0.356927012	0.1495195	0.17646244	0.72	0.59300809	0.388	0.16813687	0.1309476	0.0857052	0.183931	0.25573985	0.43	0.39357667	0.83281322	1.051	1.3044587	1.88059587	1.91235206	1.8111372	3.00689489	3.30733561	2.78797162	3.7560174	4.75064277	3.51659654	5.60471055	2.1657636	1.86888406	1.9771763	1.92888458	2.4862031	1.5377062
j190_1	PF10_0193	hypothetical protein, conserved	2.156	1.50288233	0.83589475	0.96899992	0.73187618	0.8193354	0.558	0.50444279	0.65983367	0.38228803	0.342	0.34848226	0.38729647	0.354	0.391441188	0.35277253	0.40991897	0.446	0.55517401	0.615	0.70970481	0.49011815	0.62158825	0.4942146	0.47049575	0.494	0.5167254	0.56566751	0.685	0.97420645	1.66674243	1.63845385	1.88231307	2.58026281	2.33123958	1.90351161	4.08569898	3.32449349	3.2970935	4.3390885	2.3624304	2.37726255	1.6040158	1.62173004	1.9449031	1.2808535
m56462_1	NULL	#N/A	2.408	2.2583916	0.91135168	1.49018528	0.72700511	0.59864752	0.761	0.79929316	0.7691552	0.53181198	0.43	0.30588998	0.27338573	0.221	0.199508736	0.16353694	0.14138915	0.158	0.143934	0.139	0.10032477	0.1122408	0.12900889	0.1743346	0.1795097	0.202	0.25794666	0.47781424	0.477	1.05319618	1.40223974	1.97650845	2.16797829	3.1049342	2.93025216	2.49681393	4.19820969	3.67236406	2.91950291	3.59483498	2.4474099	2.14019488	2.0598457	1.11056991	1.3960502	1.4195084
ks509_6	PF11_0180	hypothetical protein	1.543	1.24252222	0.75121538	0.85261879	0.74770712	0.66586849	0.62	0.56838623	0.59345983	0.46398668	0.361	0.45044558	0.41292635	0.184	0.295474968	0.17638626	0.15563769	0.372	0.27141841	0.184	0.19786273	0.15058974	0.20839897	0.2351118	0.23688723	0.319	0.48427407	0.71448021	0.907	1.13745187	1.60389967	1.97650845	2.12758113	2.23981896	2.88900861	2.18093535	2.96059466	2.86186188	2.39860995	2.61726923	1.9982325	1.81093412	2.3285213	2.78043631	2.9784083	2.059367
n131_17	PF14_0135	hypothetical protein	2.124	2.0700955	1.28025203	0.96899992	0.94011383	0.71152807	0.681	0.75429593	0.44379341	0.59809581	0.363	0.45689895	0.51544599	0.278	0.263486212	0.21610239	0.21043968	0.318	0.20479752	0.251	0.26939056	0.37226532	0.49257936	0.4654254	0.55738173	0.544	0.59161317	0.65800313	0.643	0.61611978	0.83290227	0.89901113	1.50142599	2.06421027	1.90800264	2.00971999	1.9623915	2.93836933	3.70880369	3.66782655	3.2182955	3.83786335	2.2802973	1.84063493	1.806431	1.5047472
m56462_2	NULL	#N/A	2.48	2.25722936	0.93566561	1.52687071	0.63932607	0.56820783	0.68	0.69035246	0.78477252	0.5410609	0.425	0.29685526	0.29189622	0.202	0.198666925	0.15185572	0.14467728	0.165	0.11267976	0.103	0.10496943	0.10195206	0.10194408	0.1479445	0.15901773	0.18	0.25794666	0.45629916	0.482	1.0539485	1.4059915	2.05135736	2.24396333	2.69230772	2.76135029	2.46568394	4.14718747	4.26171158	3.00593928	2.73457732	2.1742615	2.06907453	2.1138104	1.21028054	1.4363331	1.493382
m40872_1	MAL13P1.278	Ser/Thr protein kinase	1.83	1.98175906	1.03878996	0.80075325	0.91210525	0.8396285	0.593	0.69745727	0.3240603	0.49635784	0.391	0.32137807	0.32891721	0.164	0.305576672	0.15185572	0.16550203	0.371	0.19163784	0.203	0.1040405	0.14030101	0.08480304	0.119955	0.18688681	0.228	0.33533066	0.62752339	0.766	0.94561971	1.24184977	1.43035703	2.31513931	3.66084889	3.90438436	3.25400677	3.53099628	5.12003096	4.18647859	3.20902236	2.255599	2.61433037	1.790022	1.13807627	1.5282281	1.3547271
m35101_1	NULL	#N/A	2.389	2.0945043	1.01531448	1.22200258	0.78180451	0.59991582	0.642	0.70456214	0.59736416	0.49019189	0.405	0.35751699	0.33176497	0.228	0.21297767	0.16937754	0.17755848	0.148	0.1110348	0.107	0.10125369	0.12627091	0.13442184	0.1503436	0.18278842	0.223	0.27375629	0.55670289	0.642	1.01407752	1.16775149	1.6713546	2.29205509	3.00581762	3.30831753	2.91523857	3.5650111	4.62153617	2.88197132	3.80207913	2.5287474	2.4128228	1.9346933	1.53806487	1.7850308	1.4831533
j223_4	PF10_0306	hypothetical protein	1.203	1.17859458	0.76966037	1.10815137	0.9279362	0.68996666	0.623	0.95796766	0.66243653	0.72758045	0.377	0.57305971	0.66780161	0.253	0.326621902	0.45439907	0.56884475	0.254	0.29198039	0.256	0.194147	0.31146822	0.23546377	0.2615019	0.3041009	0.314	0.49592327	0.7099979	0.931	1.14572701	1.89654104	1.9172872	2.4671094	3.23421681	3.74824811	3.45268981	4.18905159	3.61378792	2.36449035	2.34485441	1.6947343	1.58440266	1.3847123	1.25727061	1.389756	1.2626692
n134_113	PF14_0586	hypothetical protein	2.71	1.90504583	1.17125873	1.46488504	0.90601644	0.71913797	0.813	0.66785384	0.80819858	0.47477707	0.359	0.29556458	0.21215872	0.122	0.116169639	0.08176847	0.07343468	0.079	0.04852632	0.064	0.04737558	0.05331438	0.05773824	0.0743721	0.0778695	0.115	0.16225676	0.33438032	0.392	1.04341649	1.80649748	2.21421569	2.51039186	2.99612137	2.98524348	2.85847196	4.37613308	4.51394748	3.77135642	5.92013794	3.2049416	2.82374026	2.2045171	1.25612445	1.2223307	1.3797304
j183_2	PF10_0220	hypothetical protein	1.888	1.87366305	0.67408166	1.35735889	0.74283606	0.61894065	0.578	0.61812005	0.77956672	0.43778147	0.411	0.30847132	0.30328729	0.284	0.320729239	0.13550203	0.137005	0.357		0.2	0.1068273	0.1075641	0.12088944	0.1415469	0.17705067	0.247	0.23631243	0.49753642	0.513	1.01257288	1.69769488	2.32278791	2.61523218	2.80327511	2.67591721	2.288975	4.19559305	3.20734148	1.96301599	2.30053805	1.8391994	1.87678621	1.9048406	1.50024361	1.8429374	1.4149624
e15790_1	PFE1105c	hypothetical protein	1.54	1.30877463	0.93482716	1.08917619	0.98638884	0.81553041	0.827	0.86205245	0.6429148	0.83240139	0.731	0.54079282	0.58521634	0.549	0.586740895	0.31422454	0.3397724	0.505	0.2796432	0.485	0.29447176	0.22728762	0.35815753	0.3950518	0.44262668	0.618	0.6307212	0.82026275	0.95	1.0027932	1.4181849	1.25927354	1.80728979	2.39603527	2.41765435	2.03260983	2.41112509	2.44226551	2.23369843	2.226243	1.9654546	2.0124417	1.6028677	1.24695578	1.3834618	1.068325
j6_6	PF10_0308	hypothetical protein	1.481	1.40873428	0.8861994	0.92851958	0.7757157	0.76987084	0.636	0.75192762	0.58044537	0.50406526	0.54	0.39107453	0.43428463	0.553	0.527814221	0.24180105	0.42745558	0.624	0.27388584	0.32	0.22201498	0.32549831	0.32387544	0.3574659	0.46721702	0.443	0.45681523	0.68131111	0.913	0.88919854	1.32814146	1.68204733	2.18817699	2.38095238	2.21143707	2.13790268	2.16648024	3.42251885	2.31672281	2.53906405	1.5818328	1.94790656	1.4168615	1.58963927	1.5949464	1.4751977
opfi17738	PFI1550c	hypothetical protein	3.166	3.00576465	1.48566248	1.64831191	0.7209163	0.94489915	0.849	0.89994487	0.85635212	0.63046697	0.522	0.32008739	0.27338573	0.16	0.197825114	0.09695404	-0.08877924	0.342	0.23851919	0.293	0.18671554	0.18052062	0.2526048	0.1991253	0.2344282	0.321	0.18139474	0.41237253	0.61	1.03438912	1.54105679	2.3153854	2.47961327	2.578108	2.73189068	2.41532643	3.02993246	3.36992	3.27207262	4.69361911	2.8893035	2.87247078	2.7556465	1.33978976	2.1022577	1.8525211
i2533_1	PFI1015w	hypothetical protein	2.37	2.39322102	1.06394233	1.47500517	1.17636005	0.97280223	0.837	0.79574073	0.74312621	0.5780565	0.476	0.37558644	0.30613507	0.27	0.368712337	0.23829668	0.30469912	0.29	0.29362535	0.326	0.36135494	0.37974803	0.26703936	0.383856	0.35574067	0.417	0.32867398	0.47153903	0.568	0.76431955	1.45101334	1.31767223	1.96503093	2.37556549	2.4147086	2.16811715	2.63745422	3.29580323	2.57375744	3.433211	3.0993241	2.94754212	1.9955473	1.09681676	1.3494733	1.2228912
n132_4	PF14_0388	hypothetical protein	1.505	1.30877463	1.08322577	0.97532506	0.99247766	0.98294874	0.545	0.85613176	0.71839873	0.68596037	0.421	0.57047835	0.6322045	0.346	0.305576672	0.3013752	0.42416747	0.42	0.19904016	0.279	0.24895405	0.31146822	0.1939644	0.2511058	0.27869086	0.409	0.43351683	0.91528773	1.095	1.33755917	1.58514062	1.52905908	2.19587158	2.52747244	2.39605078	3.15603875	2.66231125	2.94315099	2.48845831	2.46737596	2.0164424	1.68318095	1.7636137	1.84865773	1.7951016	1.5206585
ks382_1	PF11_0344	apical membrane antigen 1 precursor	3.315	2.36881236	1.42278179	1.63313179	1.03753493	0.54284139	0.67	0.58733244	0.7066857	0.42853255	0.345	0.32137807	0.22924532	0.105	0.111960598	0.07359162	0.03397724	0.06	0.04852632	0.045	0.05202025	0.0607971	0.090216	0.0855679	0.10901731	0.138	0.19886855	0.26983506	0.362	0.672541	1.04487961	1.39581137	1.73611393	2.80004302	2.30865386	1.97492769	3.59510111	3.79429802	4.84612496	5.6333856	4.4626384	3.6231852	2.8853914	1.81312864	2.286048	2.0070873
f45048_1	MAL8P1.150	hypothetical protein	1.45	1.25414543	0.98680861	0.88677408	0.92306513	1.02607171	0.808	0.87034145	0.52188024	0.90793406	0.615	0.51756067	0.63790005	0.537	0.517712543	0.21142989	0.29921892	0.288	0.18999289	0.249	0.16349221	0.17677926	0.14795424	0.1791328	0.29918284	0.355	0.57330726	0.8982549	0.927	1.09081039	1.22027685	1.51343131	2.07564208	3.09631547	3.30144364	2.97200519	2.74342316	3.23244542	2.32240954	2.68374386	1.6097547	1.84386017	1.5006791	1.17704362	1.4426272	1.3206315
opfl0007	PFL2510w	chitinase	2.067	1.65165957	0.86104703	1.56861613	1.04118824		0.785	0.65127591	0.81470581	0.45473776	0.424	0.40656262	0.35312323	0.276	0.250859089	0.1390064	0.17098224	0.232	0.13324176	0.172	0.22387285	0.11972353	0.09562896	0.0807697	0.14590286	0.371	0.37443869	0.54325598	0.69	1.24277148	1.64047975	2.17062231	2.37862048	3.75996547	3.68441907	3.54516446	4.27278047	3.76799845	3.01731275	3.5035956	2.7509082	2.14151198	2.2642228	1.63548333	2.3729077	1.5070202
m55949_1	PF13_0115	frameshifted ebl1, pseudogene	2.144	2.03290112	1.3615778	1.03984072	0.88653217	0.69757657	0.586	0.69864139	0.39694134	0.50098228	0.276	0.28136714	0.25487524	0.119	0.106067936	0.0946178	0.09097132	0.077	0.10774488	0.051	0.06409638	0.0841806	0.08480304	0.0887667	0.09508276	0.092	0.16308885	0.36037773	0.571	0.73422822	1.16118585	1.19840728	2.12950489	2.95302725	3.32992134	3.17251927	4.98578281	5.82533544	5.19073319	4.894346	2.438912	2.69993809	1.7854292	1.76270025	2.1123285	1.6638594
i3340_3	PFI0410c	hypothetical protein	1.533	1.36689067	0.98093966	1.00062529	0.77328013	0.67221009	0.629	0.74482281	0.59476126	0.50406526	0.54	0.31621538	0.32891721	0.363	0.392282986	0.14367889	0.2246882	0.233		0.17	0.15234502	0.0982107	0.09743328	0.0927652	0.10983699	0.277	0.33782691	0.60780121	0.949	0.92906952	1.56075382	1.35879804	2.09103149	3.20189596	3.08246027	3.20639627	4.74244612	3.63530554	2.34060672	2.72936371	1.5320591	1.64235259	1.5936822	1.57703228	1.5748051	1.3069934
ks977_2	PF11_0287	hypothetical protein	2.301	1.78765122	1.08406412	1.11321143	0.91941181	0.68742998	0.608	0.64417111	0.59476126	0.54414383	0.411	0.45948031	0.41150248	0.364	0.429322582	0.48593835	0.47787343	0.505	0.5847833	0.463	0.63910593	0.57897548	0.47634048	0.6037735	0.56885723	0.442	0.49176284	0.52801611	0.533	0.79591539	1.38441858	1.12931586	1.48892211	2.21180773	2.1269859	1.94196644	2.58250718	3.10692514	2.81259489	3.63263425	3.129674	2.9620298	1.7636137	0.84238278	1.0599408	1.1058301
i3340_1	PFI0410c	hypothetical protein	1.735	1.54705055	0.98764696	1.3522989	0.93524276	0.76606585	0.561	0.73890213	0.66243653	0.51948013	0.485	0.38462116	0.35169934	0.466	0.389757567	0.21259802	0.22030405	0.261		0.169	0.194147	0.18613266	0.1263024	0.1343496	0.13442736	0.269	0.30038305	0.61138707	0.873	1.09833321	1.44444758	1.54468694	1.92848129	2.97349703	3.12468574	3.59735302	4.31072009	4.08359216	2.66474303	2.73327369	2.0795701	1.69371732	1.5523475	1.23893299	1.5458519	1.6127162
j1010_1	PF13_0173	hypothetical protein	2.624	1.64701034	1.18802702	1.0588159	0.89018549	0.73308955	0.66	0.61219937	0.68716401	0.40695177	0.323	0.28136714	0.20931095	0.137	0.136373058	0.0724235	0.04493764	0.105	0.0370116	0.059	0.04365985	0.03460758	0.04240152	0.0207922	0.03934459	0.099	0.11982038	0.3370697	0.497	0.96066535	1.60671354	1.73057584	2.18432947	2.78065077	2.57575443	3.09744088	5.83484411	5.05547781	4.47763282	5.20586342	2.4024921	2.36804329	1.8853214	1.56327899	1.9146911	1.6252178
n141_27	PF14_0224	PP1-like protein serine/threonine phosphatase	2.702	1.74813223	1.11508534	1.08285114	0.77693345	0.69884487	0.675	0.63588211	0.79518412	0.47015263	0.351	0.28911121	0.22639755	0.136	0.099333463	0.08176847	0.1205644	0.073	0.04276896	0.039	0.03994412	0.0748272	0.02616264	0.0463826	0.05491849	0.075	0.13230167	0.33796618	0.469	0.98699532	1.60108579	2.0488898	2.27666591	3.28162029	3.17869514	3.24668214	4.65348427	4.95984342	4.40143214	5.6685779	2.8431716	2.58535549	2.0081773	1.46356837	1.6717355	1.4570135
opfblob0092	PF13_0115	frameshifted ebl1, pseudogene	2.511	1.76208019	1.14275286	1.08285114	0.70752085	0.648112	0.601	0.56957039	0.55571785	0.37149764	0.254	0.26716973	0.20361542	0.062	0.123745923	0.07943223	0.07891488	0.199	0.01809456	0.089	0.03994412	0.06453846	0.0631512	0.0207922	0.02868877	0.096	0.11565995	0.35589543	0.513	0.90574873	0.96421568	1.51425376	2.07948938	2.53609141	2.527637	2.91523857	3.74162632	4.63109978	4.61183646	4.81092689	2.6962784	2.16390166	2.1138104	1.69851871	1.8530081	1.6854533
ks133_2	PF11_0060	hypothetical protein	1.457	1.36805305	0.68833459	0.84629373	0.72578736	0.55806124	0.511	0.61812005	0.41906593	0.51639715	0.315	0.28523918	0.3901442	0.221	0.482356569	0.19157185	0.25099316	0.483	0.20397504	0.398	0.24616723	0.34420512	0.34011432	0.391853	0.37295396	0.419	0.37277454	0.47064253	0.801	0.598065	0.93420118	1.06927206	1.28597474	2.16763634	1.78820013	1.42191125	2.64661201	4.41472678	3.15379114	2.46737596	2.427986	2.37462849	1.4340843	2.41253842	1.4892041	1.1933417
n127_3	PF14_0173	hypothetical protein	1.506	1.55634914	0.79229744	0.88550908	0.87070123	0.81172542	0.703	0.78389936	0.43338186	0.84935768	0.451	0.50852594	0.46703396	0.451	0.400701093	0.14718325	0.23236048	0.29	0.23605176	0.2	0.15698968	0.17584391	0.16599744	0.2031238	0.27213342	0.36	0.42935635	0.69296513	0.895	0.98172928	1.20902145	1.5249465	2.27570392	3.07584569	3.38294859	3.10293445	3.58071034	3.76441213	2.79326048	3.88028431	2.2373892	2.55901449	1.9473234	1.48534431	1.8567846	1.2251642
d6287_55	PFD0195c	hypothetical protein	2.468	1.81322225	0.95075689	0.95887987	0.83660384	0.74957774	0.557	0.47247105	0.54270339	0.30213086	0.293	0.26846041	0.28050514	0.161	0.356085214	0.08176847	0.17317433	0.286	0.082248	0.244	0.1068273	0.13843032	0.12088944	0.07997	0.10491892	0.176	0.2080215	0.42761237	0.65	1.13143359	1.3234517	1.65325916	2.20164264	2.46390853	2.541385	2.02711625	2.80491165	4.16966323	3.7326876	4.76530704	2.8577396	2.83954457	2.2561855	1.9896278	2.3124836	1.4001877
ks1704_1	NULL	#N/A	2.404	1.68652919	0.89709874	1.06008089	0.66855247	0.78382234	0.76	0.7874518	1.09842124	0.51331418	0.379	0.2736231	0.19934376	0.117	0.125429544	0.09228156	0.08658716	0.102	0.04276896	0.062	0.03529945	0.04863768	0.0315756	0.0263901	0.04098395	0.054	0.10733909	0.41326898	0.483	0.99677501	1.85058132	2.12785139	2.47865128	3.25468634	2.68082726	2.65429535	5.34817073	4.28801087	3.48247694	3.45667243	2.1718335	1.87415216	1.7911701	1.4188706	1.4413683	1.5763477
n134_114	PF14_0586	hypothetical protein	2.55	1.75045698	1.34900166	1.03857565	1.13252053	0.94870414	0.723	0.82534422	0.78216966	0.63509141	0.365	0.48400312	0.40295916	0.211	0.159101897	0.20208492	0.18742284	0.195	0.1069224	0.077	0.11983235	0.17490859	0.11637863	0.1015619	0.15655869	0.19	0.20386107	0.37741051	0.502	0.75604441	1.51854587	1.6318737	2.32860496	3.40551601	2.92927024	2.84199144	3.19346508	4.60001855	3.98176074	4.3169304	2.7484801	3.08056356	1.7865774	1.25268627	1.0536466	1.1649289
n141_14	PF14_0224	PP1-like protein serine/threonine phosphatase	2.631	1.819034	1.0463357	1.07146601	0.73918274	0.66333189	0.65	0.6939049	0.75874361	0.43007406	0.286	0.25684433	0.21927813	0.096	0.079130043	0.05723793		0.066	0.0781356		0.01950759	0.02899554	0.02165184		0.03360684	0.059	0.07405566	0.31107232	0.346	0.86888684	1.44913734	1.64338899	2.09584055	2.77634115	2.72501679	2.91523857	4.17073602	4.80443725	3.91010956	4.22438738	2.9888506	2.72627892	2.0150664	1.48534431	1.3217788	1.2797171
j2629_2	MAL13P1.188	hypothetical protein	1.569	1.30993686	1.03124432	1.17393203	0.913323	0.87006819	0.533	0.75903243	0.66894376	0.56572465	0.685	0.42721343	0.71906141	0.45	0.525288827	0.13433392	0.21043968	0.647	0.32816951	0.291	0.13283743	0.24786509	0.21020328	0.1863301	0.29754348	0.432	0.45431896	1.03899949	0.983	0.90951014	1.2502913	1.32754241	2.02274104	2.09545359	1.93844429	2.12874679	2.30384767	2.19002961	1.61613315	1.91733223	2.4413398	2.72496197	2.4169316	1.99879661	2.0506454	1.4274641
ks5_1	PF11_0277	hypothetical protein	2.382	2.19446395	1.09160986	1.04490071	0.76597357	0.71533306	0.564	0.5672021	0.54530629	0.37920507	0.33	0.26200702	0.2406364	0.135	0.131322207	0.06307854	0.054802	0.101	0.03947904	0.057	0.03065479	0.04863768	0.03969504	0.0511808	0.05409881	0.063	0.09901824	0.32541571	0.5	0.95840858	1.18651053	1.59568303	2.07468031	2.6589096	2.8516932	2.83100429	3.41456107	5.41052073	4.43668925	4.98819204	2.9597149	2.46023636	2.3342621	2.17300374	2.2180707	1.6990914
opfm60554	PF13_0173	hypothetical protein	2.647	1.75161922	1.24839246	1.10309131	0.68681891	0.58089102	0.682	0.65127591	0.71579587	0.45165483	0.335	0.30330862	0.29759176	0.142	0.127954964	0.08877719	0.08329904	0.111	0.06662088	0.079	0.08267504	0.04583166	0.02886912	0.0327877	0.03360684	0.127	0.10733909	0.34603434	0.525	0.95088576	1.60014779	2.13114161	2.12469583	2.6642965	2.92927024	3.04159	6.15667607	4.78531003	4.12392586	4.49810584	2.5639532	2.35618997	1.8749878	1.36729606	1.6830651	1.6104432
